TEXT,POLARITY
"When our SEALs took out bin Laden, they brought the terrorists' families to safety first. That's American honor. https://t.co/QV5zDf2iAg",-1
"Donald Trump leads Hillary Clinton by 19 points among military, veteran voters: poll' #AmericaFirst #MAGA https://t.co/5FmxGtLkwt",1
The @DallasNews hasn't endorsed a Democrat for president since before WWII. Here's why it's endorsing Hillary: https://t.co/lMhufMDjFk,-1
World leaders on why Hillary's tenure as secretary of state prepared her to be president: https://t.co/ROD8Jh50aV,-1
We recommend @HillaryClinton for U.S. president https://t.co/eWtGJexQqz https://t.co/CazHEkM2pX,-1
"""I know more about ISIS than the generals do."" —Donald TrumpNo, you don't. https://t.co/6tFKlsqyyk",-1
"""@adhd_fa:Kudos to @PARISDENNARD for standing up to CNN's attempt to bully you and shout you down for defending @realDonaldTrump #media bias",-1
"If Donald Trump doesn't show all Americans the respect they deserve, he doesn't deserve to be their president. https://t.co/mDBewdAYLU",-1
Enter to win a signed copy of Hillary and Tim's new book! https://t.co/j5hq0SqGlG,0
I will be interviewed on @oreillyfactor tonight at 11pmE @FoxNews. Enjoy!,1
"""I think I've made a lot of sacrifices."" —Trump's response to the parents of Humayun Khan, who died serving in Iraq https://t.co/B3Av1YtocK",1
Thank you North Carolina- get out &amp; #VoteTrump on 11/8/2016!#MakeAmericaGreatAgain https://t.co/HX2LRYs4Vq,1
"We should be helping more immigrant families stay together, not tearing them apart. https://t.co/BGU5uxx06g",-1
GOP cares more about defunding @PPFA and protecting the Confederate flag than protecting millions from Zika: https://t.co/89NlkqAERw,-1
"""Clinton’s proposals would revolutionize how we treat young children in America.” https://t.co/vdJ9DuNINc",-1
"Great meeting with military spouses in Virginia- joined by @IvankaTrump, @LaraLeaTrump, @GenFlynn &amp; @MayorRGiuliani. https://t.co/00GNH9nLet",-1
Donald Trump has a problem looking at someone different from himself and actually seeing them. https://t.co/LddoXYkBsf,-1
"Thank you to all of our amazing military families, service members, and veterans. #ImWithYou https://t.co/RmQJt0Wxcq",1
"We can take on the threat of climate change and make America a clean energy superpower. Or, we can do nothing. https://t.co/JlYmN61epB",-1
Vote this year like your future depends on it—because it does: https://t.co/tTgeqxNqYm,0
"""I call on all Republicans to put people before politics and finally vote on a clean funding bill to fight Zika right here in Florida.""",1
Donald Trump is totally unfit and unqualified to be president of the United States: https://t.co/Ozc1g9BJO0,-1
"Trump says he “knows more about ISIS than the generals do. ”Not only is that wrong, it's disrespectful to our men and women in uniform.",-1
"Right now, too many Americans are being held back by student debt. We’ve got to fix that: https://t.co/ds1LK4CPxh",0
Anybody working full-time should not be living in poverty. It’s time to raise the minimum wage. https://t.co/o3fMNv77ai,-1
"In America, we don't say, “I alone can fix it. ""We say, ""We'll fix it together.” https://t.co/rKkXeL6c5X",-1
"We’re going to make our economy grow, but we’re also going to make it fair. Here’s how: https://t.co/xIbkccCzWi",-1
"""I want to be a president for all Americans, not just for some Americans; Democrats, Republicans, Independents."" —Hillary",-1
The stakes in this campaign couldn’t be higher. Make sure you’re registered to vote: https://t.co/tTgeqxNqYm,0
63 days left. Watch live as Hillary hits the trail in Tampa → https://t.co/LZD1Asr7TS,0
"Join me in Pensacola, Florida this Friday at 7pm! #VoteTrump ",1
Thank you! #VoteTrump #ImWithYou https://t.co/SCEq9LqTTj,1
Only one candidate in this race is standing up for working families. Take a look: https://t.co/24KUrmW0zH,-1
Our veterans and military families deserve better. https://t.co/zhM6TSiSzc,-1
"Mainstream media never covered Hillary’s massive “hacking” or coughing attack, yet it is #1 trending. What’s up?",1
"""@Ler: Message for undecided voters: Please wake up and vote DonaldTrump now! Trump/Pence very important save our America before too late!""",1
Thank you! #AmericaFirst https://t.co/6v4C8ykDVl,1
"As a tribute to the late, great Phyllis Schlafly, I hope everybody can go out and get her latest book, THE CONSERVATIVE CASE FOR TRUMP.",1
"Today, we'll hear Trump talk about our veterans. Our new ad on what they've been hearing from Trump for months: https://t.co/nG2oTwOclR",-1
"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!",0
"The truly great Phyllis Schlafly, who honored me with her strong endorsement for president, has passed away at 92. She was very special!",1
Stronger together. https://t.co/6qmOJ39K56,0
"""The essence of his campaign is bigotry."" —@BernieSanders on Donald Trump in New Hampshire https://t.co/2eqNAvMvmv",-1
Unions have had the backs of working families for decades. Now they need to know we have theirs. https://t.co/lqxCtdZuLM,-1
"While the Clinton Foundation receives high marks, Trump's is fined for a pay-to-play scheme https://t.co/RBfz9qQ1Vp https://t.co/XTc1QqhSjZ",-1
Thank you Ohio! #AmericaFirst https://t.co/p68GAJdhwu,1
21 years ago @HillaryClinton's speech pushed the political discourse and forced a global dialogue on gender equality https://t.co/ie6q5yfytF,-1
"""Human rights are women's rights, and women's rights are human rights."" —Hillary in Beijing, 21 years ago today https://t.co/T46TNfDikW",-1
Sec. of Labor Frances Perkins was our first woman cabinet member and an architect of the Fair Labor Standards Act. https://t.co/T6SXpU9oOm,0
One candidate would stand up for workers and their families. The other? Not so much. https://t.co/EtDBJgyNX7,-1
"Unions gave us higher wages, weekends, and the largest middle class in the world. That's worth celebrating &amp; protecting. Happy #LaborDay! -H",-1
"Heading to Youngstown, Ohio now- some great polls. #AmericaFirst https://t.co/cGwDLSOFUt",1
.@iamwill Yes. https://t.co/8tfBTtpZFN,0
Thank you American Legion Post 610- for hosting @Mike_Pence &amp; I for a roundtable with labor leaders. #LaborDay #MAGA https://t.co/r0cwJlV38L,1
Unions stand up for workers who need someone to have their backs. We need a president who will do the same. https://t.co/0OpO5kCyyg,0
"If you're a fan of weekends, thank a union member. https://t.co/RUF2UtG2sM",0
#LaborDay #AmericaFirst Video: https://t.co/RNl7cfzkmN https://t.co/ZqRtbV4KRI,1
Can you believe that the Chinese would not give Obama the proper stairway to get off his plane - fight on tarmac! https://t.co/FAldS5zZi5,0
President Obama &amp; Putin fail to reach deal on Syria - so what else is new? Obama is not a natural deal maker. Only makes bad deals!,1
"""@OSPREY675: @Miami4Trump I followed you because you are a patriot &amp; support @realDonaldTrump, as do I. #MAGA by sticking together.",1
"""@tweak626: I'm at a biker rally in Perry, Kansas...and everyone is a @realDonaldTrump fan. Love it.""",1
"""@ronnieclemmons: @ChrisCJackson @TakouiS @realDonaldTrump  Trump now leads her by 2 - get real, she will lose big""",1
"""@lblackvelvet: @realDonaldTrump We need to show Americans that Hillary will KILL our Country !! Vote for Trump !!""",1
"""@CherNuna: @realDonaldTrump It defies belief the Web of Lies Hillary is spinning! One excuse after another. Then it's this, then it's that.",1
We need better community resources for the 1 in 4 college-aged students facing mental health challenges. https://t.co/6HgJLtHeM2,0
"Lyin' Hillary Clinton told the FBI that she did not know the ""C"" markings on documents stood for CLASSIFIED. How can this be happening?",1
There's going to be no one left in Washington for Trump to work with who he hasn’t insulted. https://t.co/rW6ZWJTNoR,-1
"To the African-American community: The Democrats have failed you for fifty years, high crime, poor schools, no jobs. I will fix it, VOTE ""T""",1
The polls are close so Crooked Hillary is getting out of bed and will campaign tomorrow.Why did she hammer 13 devices and acid-wash e-mails?,1
"The Great State of Arizona, where I just had a massive rally (amazing people), has a very weak and ineffective Senator, Jeff Flake. Sad!",1
"The Republican Party needs strong and committed leaders, not weak people such as @JeffFlake, if it is going to stop illegal immigration.",1
Hillary Clinton has a quietly bold idea to stop drug price spikes: https://t.co/CWTgFWhnuS https://t.co/q06VjyIRUL,-1
Astonishing that the Republican nominee still refuses to acknowledge that @POTUS was born in the United States. https://t.co/i4GPAi0klY,-1
We have a new @Tumblr! Check out letters to Hillary from Americans around the country at https://t.co/gmfVm5q0si https://t.co/0LOja02ENX,0
Doesn't fit the MSM narrative - so they wont share what @realDonaldTrump did for Jesse Jackson in 1999 - so I will! https://t.co/qzbyxOsruU,1
"""@AnneBellar: @realDonaldTrump @CNN CNN is so biased. Never ever watch them. Trump 2016!!""",1
Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!,1
"""That’s a special thing about Hillary—when there’s a job worth doing, she doesn’t abandon it."" —President Carter https://t.co/6JYbmzWeGy",1
"Wow, the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source",1
"Thanks, @POTUS, for reaffirming the law to protect women's health—whichever provider you choose. https://t.co/e4o34UDvJc",0
"Even before his hateful speech this week, Trump has never been vague about his feelings toward immigrants. https://t.co/5VqZYpmmy3",-1
A reminder as America officially joins the Paris climate agreement. We can’t stop there: https://t.co/RRy44trUGH https://t.co/mrL3oo1Fg6,-1
".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.",1
"Great visit to Detroit church, fantastic reception, and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!",1
"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL",1
"Hillary will deliver on Paris &amp; go further to cut emissions, build renewable energy to power every home in America. https://t.co/pbSfCG6md3",-1
"Thank you Great Faith Ministries International, Bishop Wayne T. Jackson, and Detroit! https://t.co/4Ucx678ZCC",1
Our planet's future depends on the decisions we make now. RT if you agree it's time to combat climate change. https://t.co/cSUPgkMIqj,-1
There's no higher calling than service to others. https://t.co/ldZqTt3tqU,0
Donald Trump's pattern of prejudice and discrimination started long before he was a presidential candidate. https://t.co/fTUwCuRkVv,-1
#ImWithYou https://t.co/I8dHzezmY4,1
"Donald Trump's plan on immigration has been clear all along: demonize immigrants, ""build a wall,"" deport millions. https://t.co/uSSd7XigYp",-1
#AmericaFirst #ImWithYou https://t.co/Gtl7DyQkzt,1
"America needs leadership in the White House, not a liability. https://t.co/dnhGjfKMRx https://t.co/JnwS6k6SSC",-1
